"travis_id";"ght_id";"watchers";"slug";"lang";"created_at";"last_build_finished_at";"order";"project_found";"log_found";"travis_present";"first_t_commit";"last_t_commit";"active";"last_build_duration";"yml_contribs";"yml_commits";"job_count";"repo_id";"build_id";"last_build";"commits";"contribs";"last_commit";"build_count";"first_build";"yml_deleted";"travis_abandoned";"builds_period";"travis_period";"pushes";"PRs";"project_age";"abandoned";"commit_time_after_last_build";"abandoned_and_alive"
39429;5799676;5;"otwartezabytki/otwartezabytki";"HTML";2012-07-20;"2012-10-29";98378;1;1;1;"2012-07-18";"2013-01-24";0;690;2;10;2;39429;3400212;2012-11-28;2442;19;2016-12-15;378;2012-07-18;0;1;133;190;378;0;2062;1;1478;TRUE
39711;1773099;32;"gaffneyc/sunspot-queue";"Ruby";2012-05-30;"2016-02-17";41679;1;1;1;"2012-06-01";"2015-06-11";1;467;1;6;4;39711;109875977;2016-02-17;54;5;2015-07-27;57;2012-06-01;0;0;1356;1105;42;15;2113;0;-205;FALSE
39727;30920471;312;"thiagopradi/octopus";"Ruby";2010-05-15;"2017-03-17";9761;1;1;1;"2011-08-21";"2016-11-28";1;863;7;31;10;39727;211981814;2017-03-17;897;70;2017-01-25;418;2013-01-28;0;0;1509;1926;198;220;2859;0;-51;FALSE
40501;313781;6;"derks/boss";"Python";2013-06-21;"2012-09-06";93798;1;1;1;"2012-05-23";"2012-07-05";0;176;1;5;4;40501;2362857;2012-09-06;61;1;2013-06-27;46;2012-06-01;0;1;97;43;46;0;1726;1;294;TRUE
41117;131793;46;"sozialhelden/wheelmap-android";"Java";2011-06-29;"2017-04-18";34721;1;1;0;"2012-07-29";"2015-10-12";1;38;4;20;1;41117;223143778;2017-04-18;2019;17;2017-01-16;280;2012-07-29;1;1;1724;1170;279;1;2449;0;-92;FALSE
42191;9330871;1;"node-modules/mdit";"JavaScript";2012-01-19;"2017-02-10";169903;1;1;1;"2012-07-14";"2012-07-14";1;43;1;1;2;42191;200357431;2017-02-10;11;1;2014-04-17;4;2012-07-14;0;0;1672;0;4;0;2245;0;-1030;FALSE
42200;2203825;10;"fengmk2/nodebox";"JavaScript";2011-11-19;"2013-05-15";72769;1;1;1;"2013-05-15";"2013-05-15";0;87;1;1;3;42200;7182380;2013-05-15;28;1;2013-07-24;18;2012-07-25;0;1;294;0;18;0;2306;1;70;TRUE
44661;12220280;42;"SchemaPlus/schema_associations";"Ruby";2011-07-17;"2016-09-11";36453;1;1;1;"2012-06-04";"2016-08-21";1;553;3;15;6;44661;159191990;2016-09-11;161;11;2016-09-12;62;2012-06-04;0;0;1560;1539;50;12;2431;0;1;FALSE
45028;745955;3;"dtf-gems/dtf-session";"Ruby";2012-06-04;"2012-10-22";116744;1;1;1;"2012-06-03";"2012-10-20";1;205;3;25;2;45028;2888150;2012-10-22;96;4;2012-10-22;29;2012-06-04;0;0;140;139;29;0;2108;0;0;FALSE
45255;777600;13;"jackalope/jackalope-mongodb";"PHP";2012-02-17;"2015-07-26";64727;1;1;1;"2014-07-02";"2015-07-22";1;176;2;2;5;45255;72674725;2015-07-26;72;5;2015-07-26;23;2012-09-14;0;0;1045;385;16;7;2216;0;0;FALSE
46185;12389334;5;"lukespragg/jalopy-maven-plugin";"Java";2012-09-09;"2014-09-29";100573;1;1;1;"2013-08-01";"2014-09-29";1;219;2;7;1;46185;36614917;2014-09-29;12;2;2014-09-29;7;2013-08-01;0;0;424;424;6;1;2011;0;0;FALSE
46366;3787;2499;"alohaeditor/Aloha-Editor";"JavaScript";2010-06-11;"2015-10-27";1410;1;1;1;"2014-05-19";"2014-05-19";0;93;1;1;1;46366;87690031;2015-10-27;10467;71;2017-04-05;539;2014-03-21;0;1;585;0;463;76;2832;1;526;TRUE
46512;1398527;26;"braintree/litmus_paper";"Ruby";2012-04-20;"2017-04-26";46898;1;1;1;"2012-05-02";"2017-03-29";1;307;5;12;3;46512;225818586;2017-04-26;240;34;2017-03-29;164;2012-06-04;0;0;1787;1792;152;12;2153;0;-28;FALSE
46532;24364;455;"jish/pre-commit";"JavaScript";2010-11-29;"2017-03-04";7205;1;1;1;"2012-06-07";"2016-07-11";1;674;4;25;5;46532;207764344;2017-03-04;719;50;2017-03-04;836;2012-06-07;0;0;1731;1495;497;339;2661;0;0;FALSE
48495;58900;455;"bestiejs/punycode.js";"JavaScript";2011-11-11;"2017-03-08";7206;1;1;1;"2013-05-23";"2016-08-12";1;43;2;10;1;48495;209040240;2017-03-08;216;8;2017-01-06;106;2013-05-24;0;0;1384;1177;84;22;2314;0;-61;FALSE
49609;220274;4;"collective/collective.geo.geographer";"Python";2012-03-19;"2016-10-26";104992;1;1;1;"2013-01-08";"2015-11-17";1;661;2;4;3;49609;170679791;2016-10-26;131;15;2016-10-26;61;2013-01-08;0;0;1387;1043;56;5;2185;0;0;FALSE
49685;387161;5;"collective/collective.newsflash";"Python";2011-11-22;"2014-10-13";96700;1;1;1;"2012-08-16";"2014-10-10";1;1368;1;8;3;49685;37847206;2014-10-13;178;9;2014-10-13;68;2012-08-16;0;0;788;785;68;0;2303;0;0;FALSE
49687;310505;11;"collective/collective.nitf";"Python";2011-07-20;"2017-03-03";69640;1;1;1;"2012-08-06";"2016-12-20";1;899;3;51;4;49687;207204422;2017-03-03;1180;22;2017-02-16;787;2012-08-06;0;0;1670;1597;711;76;2428;0;-15;FALSE
49701;131027;13;"collective/collective.polls";"Python";2011-12-06;"2017-02-01";64600;1;1;1;"2012-08-06";"2017-02-01";1;710;2;36;4;49701;197253477;2017-02-01;649;28;2017-02-01;366;2012-08-06;0;0;1640;1640;274;92;2289;0;0;FALSE
49720;282043;4;"collective/collective.prettyphoto";"JavaScript";2012-03-21;"2016-08-12";105038;1;1;1;"2013-04-01";"2016-01-08";1;1008;2;6;4;49720;151711685;2016-08-12;112;14;2016-02-10;46;2013-04-11;0;0;1219;1012;27;19;2183;0;-184;FALSE
49759;2440458;1;"collective/collective.sugarcrm";"Python";2011-10-16;"2015-01-13";160097;1;1;1;"2013-12-09";"2013-12-09";1;321;1;1;1;49759;46869538;2015-01-13;99;3;2013-12-09;6;2013-12-09;0;0;400;0;3;3;2340;0;-400;FALSE
50338;1690198;24;"rkh/sinatra-advanced-routes";"Ruby";2010-02-12;"2016-08-24";48861;1;1;1;"2013-01-12";"2016-08-22";1;219;2;5;4;50338;154905439;2016-08-24;56;3;2016-08-24;16;2013-01-13;0;0;1319;1318;10;6;2951;0;0;FALSE
50452;56405;278;"KnpLabs/KnpGaufretteBundle";"PHP";2011-05-06;"2017-03-16";10649;1;1;1;"2012-09-04";"2015-12-03";1;749;2;4;8;50452;211916362;2017-03-16;165;48;2017-01-19;140;2012-09-06;0;0;1652;1185;65;75;2503;0;-56;FALSE
50552;1418768;16;"Sylius/SyliusInventoryBundle";"PHP";2012-04-09;"2016-03-05";58746;1;1;0;"2012-05-11";"2016-03-11";0;359;4;10;3;50552;113830081;2016-03-05;342;37;2017-02-20;120;2012-12-18;1;1;1173;1400;88;32;2164;1;352;TRUE
50553;1934739;11;"Sylius/SyliusTaxationBundle";"PHP";2012-04-09;"2016-03-08";69862;1;1;0;"2012-12-22";"2016-03-11";0;417;4;9;3;50553;114422285;2016-03-08;360;51;2017-03-09;100;2012-12-22;1;1;1172;1175;87;13;2164;1;366;TRUE
50555;421171;78;"Sylius/SyliusFlowBundle";"PHP";2012-04-29;"2016-03-05";25550;1;1;0;"2012-05-06";"2016-03-11";0;209;4;8;3;50555;113830069;2016-03-05;191;41;2016-07-25;98;2012-06-17;1;1;1357;1405;68;30;2144;1;142;TRUE
50914;81325;16;"plone/plone.app.discussion";"Python";2011-09-25;"2015-09-14";58557;1;1;0;"2015-01-29";"2015-09-14";1;441;2;3;1;50914;80230513;2015-09-14;2097;94;2017-02-12;101;2015-01-29;1;1;228;228;84;17;2361;0;517;FALSE
50922;25097;25;"plone/plone.app.theming";"JavaScript";2011-09-25;"2013-01-18";47194;1;1;1;"2012-07-30";"2012-08-08";0;794;1;6;1;50922;4237975;2013-01-18;832;67;2017-03-02;130;2012-07-30;0;1;172;9;105;25;2361;1;1504;TRUE
50924;269532;5;"plone/plone.app.collection";"Python";2011-09-25;"2013-02-09";96628;1;1;1;"2012-10-19";"2012-10-19";0;122;1;1;1;50924;4687850;2013-02-09;929;42;2016-11-18;83;2012-09-10;0;1;152;0;67;16;2361;1;1378;TRUE
50966;168215;16;"plone/plone.app.contenttypes";"Python";2011-11-07;"2016-01-19";58589;1;1;1;"2012-09-10";"2015-09-12";0;726;6;15;1;50966;103326318;2016-01-19;2025;84;2017-03-09;470;2012-09-10;0;1;1226;1097;336;134;2318;1;415;TRUE
50982;1294430;1;"plone/plone.formwidget.captcha";"Python";2011-11-19;"2013-11-07";158794;1;1;1;"2013-10-30";"2013-10-30";0;732;1;1;3;50982;13618568;2013-11-07;85;14;2016-03-04;12;2013-10-30;0;1;8;0;11;1;2306;1;848;TRUE
51363;54067;104;"middleman/middleman-livereload";"Ruby";2011-08-21;"2015-12-15";21407;1;1;1;"2013-05-20";"2015-12-13";0;398;2;5;4;51363;97077539;2015-12-15;115;19;2017-02-08;89;2013-05-17;0;1;942;937;63;26;2396;1;421;TRUE
51716;31861;606;"josh/css-explain";"JavaScript";2012-04-19;"2012-12-14";5660;1;1;1;"2012-12-07";"2012-12-07";0;31;1;1;1;51716;3671084;2012-12-14;76;3;2015-07-25;9;2012-12-07;0;1;7;0;5;4;2154;1;953;TRUE
52739;1313095;9;"gurugray/passport-yandex";"JavaScript";2012-06-05;"2015-02-04";76182;1;1;1;"2012-06-06";"2014-11-21";1;13;2;2;2;52739;49479484;2015-02-04;14;4;2015-02-04;14;2012-06-06;0;0;973;898;13;1;2107;0;0;FALSE
52751;82511;153;"kostyantyn/hydra_attribute";"Ruby";2012-05-07;"2015-10-20";16564;1;1;1;"2012-06-06";"2014-02-16";1;1188;1;13;18;52751;86497962;2015-10-20;388;5;2014-09-28;317;2012-06-06;0;0;1231;620;301;16;2136;0;-387;FALSE
53186;84180;287;"philipsoutham/py-mysql2pgsql";"Python";2011-07-29;"2013-04-20";10402;1;1;1;"2012-06-06";"2013-04-19";0;335;1;2;1;53186;6486085;2013-04-20;79;13;2014-08-28;28;2012-06-06;0;1;318;317;20;8;2419;1;495;TRUE
53234;153234;5;"ranguba/packnga";"Ruby";2011-08-10;"2016-12-07";96559;1;1;1;"2012-07-24";"2016-01-22";1;130;4;9;4;53234;181986877;2016-12-07;459;8;2016-12-08;161;2012-07-24;0;0;1597;1277;161;0;2407;0;1;FALSE
53939;818393;668;"cburgmer/rasterizeHTML.js";"JavaScript";2012-06-01;"2017-03-01";5210;1;1;1;"2012-06-06";"2016-10-30";1;77;2;17;1;53939;206514959;2017-03-01;657;8;2017-02-04;552;2012-06-06;0;0;1729;1607;510;42;2111;0;-25;FALSE
53957;197182;91;"t6d/smart_properties";"Ruby";2012-05-13;"2015-10-11";23261;1;1;0;"2012-06-07";"2015-11-06";0;320;1;8;5;53957;84733723;2015-10-11;208;7;2016-10-13;176;2012-06-07;1;1;1221;1247;138;38;2130;1;368;TRUE
54004;58474;74;"nebulab/spree-subscriptions";"Ruby";2012-05-02;"2016-11-17";26333;1;1;1;"2012-06-07";"2015-04-26";1;43;1;7;1;54004;176604003;2016-11-17;374;8;2015-04-26;142;2012-06-07;0;0;1624;1053;118;24;2141;0;-571;FALSE
54010;335861;44;"bruceadams/pmap";"Ruby";2010-10-29;"2016-02-01";35305;1;1;1;"2012-06-07";"2015-11-21";1;437;1;11;13;54010;106192123;2016-02-01;82;6;2016-02-01;67;2012-06-07;0;0;1334;1262;47;20;2692;0;0;FALSE
54234;60919;47;"openSUSE/osc";"Python";2011-09-23;"2017-03-15";34013;1;1;1;"2013-01-18";"2016-08-22";1;203;3;5;4;54234;211279650;2017-03-15;2999;107;2017-03-10;776;2012-09-10;0;0;1647;1312;552;224;2363;0;-5;FALSE
54362;11688790;112;"spree-contrib/spree_reviews";"Ruby";2012-02-08;"2017-03-03";20365;1;1;1;"2013-06-13";"2017-03-02";1;2176;5;8;12;54362;207266784;2017-03-03;595;62;2017-03-03;281;2013-06-13;0;0;1359;1358;183;98;2225;0;0;FALSE
55649;5917;178;"sosedoff/capistrano-unicorn";"Ruby";2011-10-11;"2015-04-17";14837;1;1;1;"2013-08-27";"2013-09-11";1;95;1;6;3;55649;58875818;2015-04-17;148;29;2013-12-13;35;2013-08-27;0;0;598;15;22;13;2345;0;-490;FALSE
55673;367262;85;"sosedoff/grooveshark";"Ruby";2011-01-08;"2015-05-01";24278;1;1;1;"2014-11-20";"2014-11-22";1;115;2;2;4;55673;60851360;2015-05-01;128;10;2015-05-01;34;2014-11-21;0;0;161;2;18;16;2621;0;0;FALSE
56077;2423343;1;"cnorthwood/liveblogging";"PHP";2011-07-07;"2013-12-29";181713;1;1;1;"2013-03-09";"2013-05-11";1;31;1;3;1;56077;16107587;2013-12-29;146;5;2013-12-29;15;2013-03-09;0;0;295;63;14;1;2441;0;0;FALSE
57134;10098;1486;"okfn/recline";"JavaScript";2011-10-14;"2017-01-06";2476;1;1;1;"2013-05-15";"2013-05-15";1;23;1;1;1;57134;189574668;2017-01-06;1413;66;2017-01-06;213;2013-05-15;0;0;1332;0;114;99;2342;0;0;FALSE
57404;11060785;9;"adrai/node-evented-command";"JavaScript";2012-02-01;"2017-05-30";78506;1;1;1;"2014-07-29";"2016-04-28";1;115;2;4;5;57404;237663299;2017-05-30;50;4;2016-11-24;38;2014-07-29;0;0;1036;639;29;9;2232;0;-187;FALSE
57556;8911536;1;"faradayio/computation";"Ruby";2010-09-21;"2012-11-07";169292;1;1;1;"2012-09-07";"2012-09-13";1;98;1;2;1;57556;3096331;2012-11-07;78;4;2012-11-07;3;2012-09-11;0;0;57;6;3;0;2730;0;0;FALSE
60212;16718;605;"scobal/seyren";"Java";2012-04-28;"2017-01-11";5666;1;1;1;"2012-10-18";"2014-03-20";1;154;2;4;1;60212;191061803;2017-01-11;642;45;2016-10-10;488;2012-10-29;0;0;1535;518;260;228;2145;0;-93;FALSE
61180;10495335;3815;"Automattic/node-canvas";"C++";2010-09-29;"2017-03-18";816;1;1;1;"2012-02-24";"2016-10-23";1;690;6;19;5;61180;212414307;2017-05-03;1462;99;2017-03-18;608;2014-06-28;0;0;1040;1703;200;408;2722;0;-46;FALSE
61199;10435346;1342;"Automattic/juice";"JavaScript";2011-10-08;"2017-04-13";2724;1;1;1;"2013-02-08";"2016-11-17";1;139;3;10;3;61199;221563212;2017-04-13;443;48;2016-11-26;311;2013-02-08;0;0;1525;1378;145;166;2348;0;-138;FALSE
61582;302910;317;"stefanfoulis/django-phonenumber-field";"Python";2011-08-31;"2017-03-04";9655;1;1;1;"2014-04-29";"2016-08-04";1;1339;6;25;29;61582;207735365;2017-03-04;214;48;2017-03-04;227;2014-04-29;0;0;1040;828;59;168;2386;0;0;FALSE
61845;13139026;2;"enthought/sectiondoc";"Python";2012-02-07;"2017-04-11";143652;1;1;1;"2014-05-22";"2017-01-31";1;383;3;18;8;61845;221099124;2017-04-11;293;5;2017-01-31;180;2014-05-22;0;0;1055;985;108;67;2226;0;-70;FALSE
62008;15030453;113;"crypto-browserify/crypto-browserify";"JavaScript";2012-04-23;"2017-04-11";20349;1;1;1;"2012-12-22";"2017-04-11";1;1707;4;30;9;62008;221011345;2017-04-11;358;25;2017-04-11;302;2012-12-22;0;0;1571;1571;209;93;2150;0;0;FALSE
62545;551256;257;"ralphbean/bugwarrior";"Python";2011-12-15;"2017-03-16";11319;1;1;1;"2014-03-11";"2017-02-13";1;756;5;28;6;62545;211568006;2017-03-16;1096;54;2017-03-11;841;2014-04-08;0;0;1073;1070;325;516;2280;0;-5;FALSE
63062;828941;132;"cucumber/cucumber-cpp";"C++";2010-04-30;"2017-04-18";18360;1;1;1;"2013-02-24";"2017-03-22";1;2554;4;25;9;63062;223015176;2017-06-02;252;24;2017-03-31;362;2013-02-24;0;0;1559;1487;65;297;2874;0;-63;FALSE
63477;8970165;251;"advanced-js/syllabus";"JavaScript";2012-05-27;"2014-04-05";11574;1;1;0;"2013-10-05";"2014-04-04";0;18;2;2;1;63477;22318385;2014-04-05;312;7;2016-09-18;65;2013-10-05;1;1;182;181;48;17;2116;1;897;TRUE
63499;23367;145;"afeld/mustachio";"Ruby";2011-05-03;"2016-05-11";17144;1;1;1;"2013-09-04";"2016-05-01";1;55;3;7;1;63499;129473499;2016-05-11;208;5;2016-05-11;103;2012-09-17;0;0;1332;970;66;37;2506;0;0;FALSE
63833;14293735;84;"chrismytton/shoreman";"Shell";2011-10-08;"2014-12-19";24564;1;1;1;"2013-01-24";"2014-12-07";1;3;2;5;1;63833;44602082;2017-05-16;133;11;2017-01-21;81;2013-01-24;0;0;1573;682;45;36;2348;0;-115;FALSE
64824;1720699;13;"versionable/Ferret";"PHP";2011-01-12;"2014-11-14";64819;1;1;1;"2012-08-06";"2012-12-05";1;40;2;2;2;64824;40987876;2014-11-14;44;3;2014-11-14;15;2012-08-06;0;0;830;121;5;10;2617;0;0;FALSE
65016;16333;962;"maxcountryman/flask-login";"Python";2012-03-11;"2017-02-16";3706;1;1;1;"2013-06-16";"2017-01-15";1;128;5;6;5;65016;202148727;2017-02-16;271;73;2017-01-15;393;2013-06-17;0;0;1340;1309;154;239;2193;0;-32;FALSE
65589;59060;252;"vlucas/bulletphp";"PHP";2012-05-03;"2015-11-14";11502;1;1;1;"2012-10-05";"2014-02-13";1;100;1;3;4;65589;91149906;2015-11-14;154;12;2015-02-27;130;2012-10-25;0;0;1115;496;100;30;2140;0;-260;FALSE
66375;856220;1;"berenm/xoreos";"C++";2012-02-04;"2014-09-24";180914;1;1;1;"2014-07-20";"2016-12-21";0;2731;3;24;2;66375;36194365;2014-09-24;5645;25;2017-03-04;25;2013-06-07;0;1;474;885;25;0;2229;1;892;TRUE
67374;766974;12;"polleverywhere/message_router";"Ruby";2010-09-07;"2014-10-21";67120;1;1;1;"2014-10-17";"2014-10-17";1;96;1;2;5;67374;38605115;2014-10-21;71;4;2014-10-21;17;2014-10-17;0;0;4;0;17;0;2744;0;0;FALSE
67604;561862;2;"avh4/uilayer";"Java";2011-09-13;"2013-09-22";132780;1;1;1;"2012-07-05";"2013-06-15";1;113;1;9;1;67604;11648207;2013-09-22;354;1;2013-09-21;99;2012-07-05;0;0;444;345;99;0;2373;0;-1;FALSE
67747;416409;37;"prepor/green";"Ruby";2012-05-09;"2013-02-01";38660;1;1;1;"2012-06-17";"2012-06-17";1;114;1;2;2;67747;4516676;2013-02-01;29;4;2013-02-01;14;2012-06-17;0;0;229;0;12;2;2134;0;0;FALSE
68749;215714;7;"clux/autonomy";"JavaScript";2012-06-17;"2016-02-13";84438;1;1;1;"2012-06-17";"2016-02-06";1;36;1;6;2;68749;109074717;2016-02-13;65;2;2016-02-13;61;2012-06-17;0;0;1336;1329;61;0;2095;0;0;FALSE
69070;374378;1;"leetreveil/node-gossip";"JavaScript";2012-04-08;"2012-07-08";180554;1;1;1;"2012-06-17";"2012-07-08";1;65;1;2;2;69070;1810910;2012-07-08;37;5;2012-07-08;5;2012-06-17;0;0;21;21;5;0;2165;0;0;FALSE
69567;221547;4;"stfalcon-studio/ls-plugin_similar";"PHP";2011-10-04;"2014-12-08";104993;1;1;1;"2012-12-13";"2014-03-07";1;70;2;6;1;69567;43335956;2014-12-08;49;8;2014-03-11;23;2012-12-14;0;0;724;449;10;13;2352;0;-272;FALSE
70345;2253977;1;"ctrimble/xchain";"Java";2011-05-01;"2013-04-07";159762;1;1;1;"2013-04-05";"2013-04-05";1;383;1;1;1;70345;6130750;2013-04-07;10;1;2013-04-07;5;2013-04-05;0;0;2;0;5;0;2508;0;0;FALSE
70377;22051129;491;"simple-statistics/simple-statistics";"JavaScript";2012-02-08;"2016-02-16";6760;1;1;0;"2012-06-21";"2016-02-15";0;3;1;9;1;70377;109512239;2016-02-16;499;32;2017-03-10;353;2012-06-24;1;1;1332;1334;236;117;2225;1;388;TRUE
72216;31523;52;"JacksonTian/ghost";"JavaScript";2012-06-07;"2012-09-05";32244;1;1;1;"2012-07-03";"2012-07-03";1;79;1;1;2;72216;2339974;2012-09-05;77;3;2012-09-05;69;2012-06-26;0;0;71;0;69;0;2105;0;0;FALSE
73131;758017;11;"gotwarlost/ytestrunner";"JavaScript";2012-06-19;"2015-08-11";69741;1;1;1;"2012-06-19";"2012-09-18";1;115;1;3;2;73131;75177959;2015-08-11;48;4;2013-02-02;29;2012-06-20;0;0;1147;91;26;3;2093;0;-920;FALSE
73458;1292341;2;"jenkinsci/ansicolor-plugin";"Java";2011-09-04;"2017-03-23";145679;1;1;1;"2014-05-16";"2015-10-17";1;741;2;2;2;73458;214359713;2017-03-23;164;18;2017-03-07;133;2014-05-16;0;0;1042;519;79;54;2382;0;-16;FALSE
74941;158212;70;"engineyard/engineyard-serverside";"Ruby";2010-08-13;"2017-03-15";27231;1;1;1;"2013-02-19";"2014-11-25";1;178;4;8;4;74941;211445708;2017-03-15;1090;77;2017-02-27;650;2013-02-19;0;0;1485;644;459;191;2769;0;-16;FALSE
74942;386840;6;"engineyard/engineyard-serverside-adapter";"Ruby";2010-09-14;"2014-09-22";89998;1;1;1;"2013-03-07";"2013-08-03";1;78;1;2;5;74942;35985349;2014-09-22;195;28;2014-09-22;55;2013-03-07;0;0;564;149;41;14;2737;0;0;FALSE
75100;69520;17;"lanej/zendesk2";"Ruby";2012-06-13;"2016-10-24";56926;1;1;1;"2012-06-20";"2016-07-02";1;211;1;12;2;75100;170235498;2016-10-24;483;17;2016-10-25;461;2012-06-21;0;0;1586;1473;368;93;2099;0;1;FALSE
75423;120828;2;"mikeycgto/votable";"Ruby";2012-06-20;"2012-12-17";132261;1;1;1;"2012-06-20";"2012-06-20";1;132;1;1;2;75423;3708776;2012-12-17;58;2;2012-09-09;25;2012-06-20;0;0;180;0;25;0;2092;0;-99;FALSE
75771;6215;1;"davehunt/bidpom";"Python";2012-07-26;"2012-07-25";179921;1;1;1;"2012-06-20";"2016-09-14";0;637;5;11;2;75771;1952081;2012-07-25;163;18;2016-12-22;15;2012-06-20;0;1;35;1547;15;0;2056;1;1611;TRUE
76039;685606;1;"coolo/xmlhash";"Ruby";2012-02-28;"2016-07-04";158127;1;1;1;"2012-06-20";"2012-09-04";1;420;1;4;7;76039;142234519;2016-07-04;39;1;2016-07-04;29;2012-06-20;0;0;1475;76;29;0;2205;0;0;FALSE
76163;50758;70;"BYK/pyresto";"Python";2011-08-01;"2013-10-02";27221;1;1;1;"2012-04-28";"2012-12-17";1;70;2;8;2;76163;12047982;2013-10-02;282;10;2013-10-02;192;2012-06-21;0;0;468;233;151;41;2416;0;0;FALSE
76993;75947;1;"openSUSE/popcorn";"Python";2012-06-29;"2012-09-25";180083;1;1;1;"2012-03-11";"2012-07-20";0;62;3;4;1;76993;2560742;2012-09-25;347;4;2017-03-10;22;2012-09-19;0;1;6;131;22;0;2083;1;1627;TRUE
77400;68205;2;"webignition/http-client";"PHP";2012-03-19;"2013-03-31";132157;1;1;0;"2012-07-19";"2013-09-26";0;108;1;9;3;77400;5936603;2013-03-31;77;1;2013-09-26;29;2012-07-19;1;1;255;434;29;0;2185;1;179;TRUE
77797;56709;168;"ejholmes/active_admin_editor";"Ruby";2012-04-25;"2015-12-03";15449;1;1;1;"2012-12-24";"2012-12-27";1;24;1;4;2;77797;94624065;2015-12-03;180;7;2013-06-26;146;2012-12-24;0;0;1074;3;109;37;2148;0;-890;FALSE
77860;137002;8;"lizardsystem/lizard-ui";"JavaScript";2011-09-28;"2015-03-31";79839;1;1;1;"2012-09-17";"2012-09-17";0;187;1;2;1;77860;56539249;2015-03-31;1535;20;2015-10-13;342;2012-09-17;0;1;925;0;323;19;2358;1;196;TRUE
77898;46660;2;"lizardsystem/lizard-wms";"Python";2012-05-09;"2013-10-21";132118;1;1;1;"2012-11-29";"2013-02-14";0;17;2;2;1;77898;12835804;2013-10-21;623;15;2015-10-08;207;2012-11-29;0;1;326;77;182;25;2134;1;717;TRUE
77969;193742;3;"camptocamp/puppet-openvmtools";"Puppet";2010-02-11;"2017-01-05";116267;1;1;1;"2014-07-02";"2017-01-05";1;173;3;14;2;77969;189162503;2017-01-05;136;8;2017-01-05;106;2014-07-01;0;0;919;918;99;7;2952;0;0;FALSE
77990;193855;2;"camptocamp/puppet-couchdb";"Ruby";2010-12-07;"2017-01-05";132340;1;1;1;"2014-05-09";"2017-01-05";1;183;2;17;2;77990;189128790;2017-01-05;143;10;2017-01-05;98;2014-05-09;0;0;972;972;89;9;2653;0;0;FALSE
77992;12794;15;"camptocamp/puppet-dovecot";"Puppet";2011-01-14;"2017-01-25";60340;1;1;1;"2015-04-27";"2017-01-05";1;202;2;6;2;77992;195209981;2017-01-25;2860;3;2017-01-05;70;2014-07-01;0;0;939;619;69;1;2615;0;-20;FALSE
78172;180288;1;"inglor/Anki-Android";"Java";2013-08-13;"2012-06-30";180303;1;1;1;"2012-07-06";"2013-04-14";0;20;1;8;1;78172;1743605;2012-06-30;4559;73;2013-04-20;2;2012-06-21;0;1;9;282;2;0;1673;1;294;TRUE
78326;606070;6;"MiniGod/node-gbxremote";"JavaScript";2012-06-11;"2012-08-28";93820;1;1;0;"2011-12-10";"2016-02-17";0;42;2;2;2;78326;2267210;2012-08-28;249;12;2016-02-17;2;2012-08-26;1;1;2;1530;2;0;2101;1;1268;TRUE
78747;6781194;1;"alto/seatbelt";"Ruby";2012-06-16;"2016-07-14";165916;1;1;1;"2012-06-22";"2016-07-14";1;788;1;13;6;78747;144657880;2016-07-14;67;3;2016-07-14;51;2012-06-21;0;0;1484;1483;46;5;2096;0;0;FALSE
79345;2224322;6;"mlangenberg/ahora";"Ruby";2012-04-11;"2015-07-22";90443;1;1;1;"2012-06-22";"2012-06-22";1;332;1;2;3;79345;72101750;2015-07-22;73;4;2015-07-22;40;2012-06-22;0;0;1125;0;35;5;2162;0;0;FALSE
79697;414535;16;"manuelvanrijn/jquery-numeric_input";"JavaScript";2012-06-14;"2015-06-09";58644;1;1;0;"2012-06-22";"2015-06-09";0;4;2;2;1;79697;66037017;2015-06-09;50;1;2016-04-19;37;2012-06-22;1;1;1082;1082;34;3;2098;1;315;TRUE
79795;147672;9;"JamesEggers1/node-ABAValidator";"JavaScript";2012-05-29;"2015-06-30";75894;1;1;1;"2012-06-23";"2015-06-30";1;48;1;4;4;79795;69037375;2015-06-30;25;2;2015-06-30;13;2012-06-24;0;0;1101;1102;12;1;2114;0;0;FALSE
80474;1481710;4;"Arcath/Markabb";"Ruby";2012-06-22;"2013-02-10";105595;1;1;1;"2012-06-25";"2012-07-05";1;320;1;4;5;80474;4707764;2013-02-10;38;1;2013-02-10;17;2012-06-24;0;0;231;10;17;0;2090;0;0;FALSE
80511;365;352;"bittorrenttorque/btapp";"JavaScript";2011-11-16;"2014-06-18";8855;1;1;1;"2012-03-03";"2012-12-08";1;20;2;8;1;80511;27892989;2014-06-18;845;5;2013-09-27;176;2012-06-22;0;0;726;280;174;2;2309;0;-264;FALSE
81010;494939;8;"jaredhanson/crane";"JavaScript";2012-02-21;"2014-04-01";79974;1;1;1;"2014-03-27";"2014-03-27";1;129;1;2;3;81010;22055102;2014-04-01;33;1;2014-04-01;14;2014-03-27;0;0;5;0;14;0;2212;0;0;FALSE
81271;2231247;3;"confact/Fathr";"JavaScript";2011-11-01;"2014-04-16";117430;1;1;1;"2013-05-14";"2013-11-01";1;1117;1;16;6;81271;23098337;2014-04-16;265;2;2014-04-16;100;2013-05-14;0;0;337;171;100;0;2324;0;0;FALSE
