angular/angular.js 13634 : [(13411, 0.9906964889192069), (13574, 0.8541991767108542), (2452, 0.8534200623602745), (14757, 0.8491981672372166), (6511, 0.838691568793458), (7577, 0.80183392391504), (4501, 0.8007268214322402), (11987, 0.8001776121617903), (3476, 0.7764766977991633), (2523, 0.7522649292289286)]
angular/angular.js 13626 : [(12514, 0.33351589565190976), (14760, 0.11790868659789877), (14559, 0.07054343205608424), (12567, 0.06713989708265182), (11953, 0.06713989708265182), (7735, 0.06190248230806717), (15541, 0.05946639349289598), (8702, 0.05867375313482053), (618, 0.058539079416850257), (302, 0.0563242847716707)]
angular/angular.js 13598 : [(14344, 0.9905987216337466), (5047, 0.9818975459654371), (12919, 0.9587588794848283), (4956, 0.9528440888527938), (13307, 0.9469080560027846), (13306, 0.9469080560027846), (14107, 0.9464385075632138), (3452, 0.9418293909699536), (5314, 0.9376513647702235), (14439, 0.9373889458589594)]
angular/angular.js 13597 : [(14344, 0.9907199561472749), (5047, 0.9823248986924404), (12919, 0.9592169761770731), (4956, 0.9533072556430249), (14107, 0.9469789246416528), (13307, 0.946917388149823), (13306, 0.946917388149823), (3452, 0.9424014510950988), (5314, 0.9381053286955635), (14439, 0.9378403347627385)]
angular/angular.js 13488 : [(12666, 0.9873099748162321), (12340, 0.9730772876567955), (12585, 0.9711555084936079), (12381, 0.9594323419862056), (12490, 0.9398949717069206), (12651, 0.918878107009273), (12696, 0.9107744985033848), (11805, 0.9037199725293122), (13175, 0.9019071588547425), (11852, 0.8925690697859909)]
angular/angular.js 13209 : [(12065, 0.8558659883409798), (7846, 0.826212584006152), (9221, 0.6160742667968698), (696, 0.5848168927269921), (15697, 0.578869042804415), (11952, 0.5712297753390037), (5063, 0.565719678533022), (8702, 0.547006288895377), (5251, 0.5438820205610266), (11006, 0.454850539632016)]
angular/angular.js 13151 : [(12818, 0.9843751364720851), (10764, 0.980847518285781), (16237, 0.9583959129576224), (11411, 0.9566104250258843), (12075, 0.9257297356389026), (12783, 0.9178672730515728), (11046, 0.9167047149595942), (12498, 0.9152615514706455), (10820, 0.9108160769566697), (10850, 0.9029247113923499)]
angular/angular.js 13109 : [(7741, 0.970730428655419), (11363, 0.9030892360111052), (13384, 0.8651922948779861), (7308, 0.8137469169402547), (9251, 0.8136737772814507), (4019, 0.8135495534252569), (6865, 0.7981817955938388), (4866, 0.7917762795264609), (3888, 0.7915233171912986), (9243, 0.7889483481281213)]
angular/angular.js 13059 : [(12459, 0.9455880897955918), (14166, 0.9380271213161243), (11755, 0.9094200937205268), (11947, 0.9042585738788131), (11899, 0.8382188010024577), (11620, 0.8009396372581213), (11956, 0.6944125695298964), (12721, 0.6882882437132432), (11853, 0.6405747404987883), (11273, 0.6402494711290875)]
angular/angular.js 13036 : [(15571, 0.889693014654334), (3247, 0.8840215035399972), (12286, 0.8830014083492982), (10172, 0.8782010344207537), (10170, 0.8782010344207537), (2423, 0.8465408969874015), (3474, 0.8455424634413419), (696, 0.8439906230664651), (12786, 0.8439494441958661), (111, 0.8432380007598533)]
angular/angular.js 12882 : [(8863, 0.993636732572837), (3115, 0.9857919169790306), (15778, 0.9773006361870534), (11023, 0.9744476402728195), (8056, 0.9671914770611171), (5231, 0.9109087691550014), (11096, 0.9098752770263382), (9315, 0.8840377373395184), (6720, 0.8781702382055996), (5574, 0.8606612694848824)]
angular/angular.js 12871 : [(15555, 0.9743700851335417), (4654, 0.9727484145368558), (8816, 0.9491437088187593), (7387, 0.9428288718081411), (7530, 0.9408025077470521), (7772, 0.9253567306604015), (6101, 0.921592911868102), (9415, 0.8784083095603771), (9129, 0.8781871298711229), (5508, 0.8533533281995089)]
angular/angular.js 12830 : [(13725, 0.9780142998847265), (12826, 0.8194313081754749), (13727, 0.7610679156871427), (13726, 0.7457160655397868), (12905, 0.4563982116786949), (14738, 0.33786754468338803), (4549, 0.25080621863009195), (1530, 0.25041889566929604), (4295, 0.20511585295566118), (4244, 0.16863549653516707)]
angular/angular.js 12672 : [(15877, 0.9969717387164614), (4204, 0.996752543943299), (3639, 0.9951339696260743), (1744, 0.9949987374260288), (5279, 0.9907111867004373), (4625, 0.9872260218365723), (6784, 0.9860532533104162), (16161, 0.9852674735933129), (7445, 0.9851067659263443), (4337, 0.9818540620382121)]
angular/angular.js 12654 : [(11355, 0.8309342898066592), (3857, 0.7618278740067149), (5616, 0.6620029014810697), (3073, 0.591317980838963), (1548, 0.5644529758372734), (3979, 0.5528929881763966), (3897, 0.5), (4527, 0.4803346740313789), (2725, 0.45337077757727123), (6122, 0.4179047760623332)]
angular/angular.js 12577 : [(11851, 0.9919709837610297), (14366, 0.9615067069897458), (11853, 0.9341750246276389), (11560, 0.8322825659381771), (12881, 0.6146111669460634), (11825, 0.4281894727408911), (11725, 0.4252556108896113), (11566, 0.4202941769507277), (12245, 0.3927039699048911), (11822, 0.33708680962737797)]
angular/angular.js 12499 : [(2858, 0.9399080600183645), (2103, 0.8322066514132231), (2907, 0.7206029694642748), (2094, 0.6829476793410257), (1544, 0.6679091049630768), (484, 0.49373055314081477), (15573, 0.4709640039592735), (3206, 0.4214802890885425), (4831, 0.3627833998040335), (4874, 0.36108773977618286)]
angular/angular.js 12479 : [(10664, 0.9049626076336215), (7290, 0.8868762740955134), (15694, 0.7865429976936642), (6986, 0.774375409082583), (3030, 0.4726228498258998), (8731, 0.4693082414289852), (14056, 0.3918404498463033), (8634, 0.37916207388765943), (7951, 0.31408603852887634), (16378, 0.2937869734338183)]
angular/angular.js 12213 : [(10676, 0.9999952842494314), (13074, 0.9974399787056287), (14242, 0.996745275323162), (14308, 0.9966424503215024), (16406, 0.9950890896773645), (12903, 0.9943091393568997), (11199, 0.9930923464966473), (7191, 0.9927029059234616), (14726, 0.9847033217904421), (14103, 0.9573357093377998)]
angular/angular.js 12196 : [(12558, 0.9430014778484573), (13061, 0.9253908724001643), (1446, 0.9203484651086422), (15908, 0.9047159310128527), (10290, 0.8977754284933173), (13551, 0.8260672296803376), (8682, 0.8228069963325964), (13693, 0.792412593602796), (8964, 0.760518081118836), (14710, 0.7266960426120953)]
angular/angular.js 12065 : [(15462, 0.9795023826851794), (12050, 0.9631787591186964), (12044, 0.9631787591186964), (12068, 0.9558203538515567), (14230, 0.9520002136530452), (8794, 0.9460847925888606), (8702, 0.9226238516945391), (11215, 0.9199175970735547), (4093, 0.9097110970834305), (4239, 0.9033966220413242)]
angular/angular.js 11948 : [(3282, 0.9922443537741258), (3019, 0.9892750473008352), (2089, 0.98589453626497), (8845, 0.9819350604793045), (2505, 0.9781350128432957), (15072, 0.9781315609930399), (7802, 0.9761255960767028), (6833, 0.9729370746041109), (9622, 0.9711641734780787), (5598, 0.969419880488472)]
angular/angular.js 11923 : [(12498, 0.9804522078695577), (14157, 0.9730604825319011), (13518, 0.9721579380816845), (13429, 0.9716407405681511), (15272, 0.9707119888267879), (13281, 0.9594824724431283), (13340, 0.9557472236972229), (15391, 0.9448020361758896), (12783, 0.9409064272129597), (11483, 0.9381044206263519)]
angular/angular.js 11735 : [(14234, 0.9277244756810812), (12271, 0.8837094353361431), (12278, 0.7878576925933373), (14340, 0.7816977968476011), (14056, 0.7487468268357881), (11722, 0.713599770257022), (5550, 0.674843022691374), (11854, 0.6639958176092366), (13721, 0.6261314366917476), (14914, 0.6167376978059081)]
angular/angular.js 11012 : [(12418, 0.9707834604841418), (13772, 0.9538213601732881), (13798, 0.9458013608505841), (13773, 0.9434081940514724), (12075, 0.874051958189867), (13286, 0.859640268677477), (8056, 0.8529825556761179), (3115, 0.8123712281382119), (2800, 0.7811413249574582), (5231, 0.7669887700493738)]
angular/angular.js 10823 : [(9678, 0.9807639707581748), (10074, 0.9462700822214825), (16316, 0.9249138893107475), (11302, 0.8843093063638794), (12729, 0.8826081907372143), (3325, 0.8796436499413308), (15359, 0.8794843735098055), (12736, 0.8667140229760103), (14202, 0.8585260896089323), (11675, 0.8519978129019627)]
angular/angular.js 10653 : [(1745, 0.9215567837566297), (14011, 0.9064141495409966), (5920, 0.8839137190435071), (6982, 0.8308411994272967), (7809, 0.8152445482797809), (5923, 0.8086188787487074), (5542, 0.7479376157911881), (5860, 0.738518291122652), (4975, 0.7181963885381539), (3395, 0.6726477248693891)]
angular/angular.js 10525 : [(6399, 0.8790403922380363), (4144, 0.8513961896878073), (8767, 0.8127231820772074), (6749, 0.7774388059414804), (3877, 0.7259243113928322), (8540, 0.6991551684734095), (4770, 0.6780661940878752), (4768, 0.6780661940878752), (4767, 0.6780661940878752), (4766, 0.6780661940878752)]
angular/angular.js 10193 : [(11023, 0.948275143426414), (15778, 0.9374714758919752), (3115, 0.9338802117707722), (987, 0.9252117673695681), (5231, 0.9236675144342734), (13773, 0.9002603949064812), (9315, 0.8987651805342928), (11096, 0.8870174285814413), (13798, 0.8821910298093681), (8863, 0.8790221507233952)]
angular/angular.js 10096 : [(15424, 0.9919397088371834), (5507, 0.986799254316817), (11241, 0.9863668812021981), (5688, 0.9862948366194949), (7564, 0.9854721970608848), (5279, 0.9850421119523547), (13184, 0.9838994435198182), (7761, 0.9831894430515542), (2215, 0.9819296799602367), (4492, 0.9810642283900397)]
angular/angular.js 9892 : [(14674, 0.9870604548475218), (12738, 0.9779494828479508), (6910, 0.8860353713915039), (9032, 0.8161811419078139), (8803, 0.7760317790783606), (14537, 0.774544236862372), (5402, 0.770363875140545), (4739, 0.7585450212259808), (2765, 0.7141337889879905), (12238, 0.6456911638500306)]
angular/angular.js 9811 : [(2413, 0.9999963738879265), (6965, 0.9973500626614283), (3388, 0.9969305898349935), (6324, 0.995617127661643), (6732, 0.9943426751675937), (2020, 0.993137946093755), (6786, 0.9930059502820586), (4807, 0.9924677025188257), (10651, 0.9919955127944046), (7140, 0.9918518917883229)]
angular/angular.js 9762 : [(12065, 0.8959241777815871), (15462, 0.8677469717623951), (7456, 0.8472040785844159), (1939, 0.8472040785844159), (11653, 0.8214840035439237), (6201, 0.7759948433609796), (14232, 0.696468453613843), (5913, 0.6696846622170957), (4323, 0.627368883240332), (4289, 0.609969111416953)]
angular/angular.js 9730 : [(2969, 0.9283820129191873), (8924, 0.9269933611869696), (15365, 0.9203510363593517), (6129, 0.914657322018315), (5977, 0.8902090494974675), (9126, 0.8799752754442353), (15865, 0.8769129772405471), (5712, 0.8523881303907017), (16316, 0.8481007337885725), (7161, 0.8468629556376384)]
angular/angular.js 9202 : [(1860, 0.9598976219237751), (16553, 0.9595864925807936), (4616, 0.9530787076268984), (9215, 0.9502601615439532), (3927, 0.9498127574332924), (15057, 0.9422179111692061), (15555, 0.9381776069078352), (8253, 0.9373246493936738), (9415, 0.9346687892762859), (8399, 0.9342258869496862)]
